repositories,stars_count,forks_count,issues_count,pull_requests,contributors,language,stars_count_zscore,stars_count_outlier,forks_count_zscore,forks_count_outlier,issues_count_zscore,issues_count_outlier,pull_requests_zscore,pull_requests_outlier,contributors_zscore,contributors_outlier,health_score,activity_ratio,issues_per_contributor,prs_per_contributor,health_category
MariaEduardaDeAzevedo/centavos-search,7.0,4.0,3.0,0.0,5.0,JavaScript,-0.43883615365702444,0,-0.38480358926555547,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.08960538254320911,0,1.6,0.0,0.6,0.0,Unhealthy
MariaEduardaDeAzevedo/detector-de-mascaras,167.0,23.0,3.0,0.0,3.0,Python,0.5033315039867273,0,-0.23639794489024163,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.14376983019992506,0,62.333333333333336,0.0,1.0,0.0,Healthy
MariaEduardaDeAzevedo/jogo-da-velha,7.0,3.0,3.0,0.0,2.0,Python,-0.43883615365702444,0,-0.39261441265372987,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.17085205402828305,0,3.5,0.0,1.5,0.0,Unhealthy
IonicaBizau/anser,50.0,17.0,3.0,0.0,22.0,JavaScript,-0.18562859566526616,0,-0.2832628852192881,0,-0.1761125502649318,0,-0.15394620170481416,0,0.37079242253887645,0,2.909090909090909,0.0,0.13636363636363635,0.0,Unhealthy
defuse/dfcrypt,0.0,0.0,3.0,0.0,0.0,C,-0.48005598867893856,0,-0.4160468828182531,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,-3.0,0.0,3.0,0.0,Unhealthy
defuse/gadgetrie,4.0,0.0,3.0,0.0,0.0,C,-0.4565017972378448,0,-0.4160468828182531,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0,3.0,0.0,Unhealthy
bradtraversy/angular60,129.0,102.0,3.0,0.0,2.0,JavaScript,0.27956668529633627,0,0.380657102775537,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.17085205402828305,0,114.0,0.0,1.5,0.0,Healthy
Tyriar/abbr-touch,51.0,4.0,3.0,0.0,2.0,HTML,-0.1797400478049927,0,-0.38480358926555547,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.17085205402828305,0,26.0,0.0,1.5,0.0,Healthy
tinchoabbate/slither-scripts,18.0,15.0,3.0,2.0,0.0,Python,-0.3740621271940165,0,-0.2988845319956369,0,-0.1761125502649318,0,-0.0839248128152122,0,-0.22501650168499898,0,30.0,0.5,3.0,2.0,Healthy
smaranjitghose/AppleFoliarAI,7.0,9.0,3.0,0.0,3.0,Dockerfile,-0.43883615365702444,0,-0.3457494723246834,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.14376983019992506,0,4.333333333333333,0.0,1.0,0.0,Unhealthy
rogeriopvl/Downpy,9.0,1.0,3.0,0.0,2.0,Python,-0.4270590579364775,0,-0.4082360594300787,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.17085205402828305,0,3.5,0.0,1.5,0.0,Unhealthy
casatwy/ConfigPrivatePod,69.0,70.0,3.0,0.0,0.0,Shell,-0.07374618632007064,0,0.13071075435395577,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,136.0,0.0,3.0,0.0,Healthy
PragneshRamani/Coursera---Using-Python-to-Access-Web-Data,37.0,79.0,3.0,6.0,0.0,Python,-0.262179717848821,0,0.20100816484752548,0,-0.1761125502649318,0,0.05611796496399168,0,-0.22501650168499898,0,113.0,1.5,3.0,6.0,Healthy
trailofbits/constexpr-everything,231.0,11.0,3.0,0.0,6.0,C++,0.8801985670442279,0,-0.3301278255483346,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.06252315871485115,0,39.833333333333336,0.0,0.5,0.0,Healthy
kdeldycke/cqlengine-relation-columns,1.0,1.0,3.0,0.0,0.0,Python,-0.47416744081866513,0,-0.4082360594300787,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,3.0,0.0,Unhealthy
nikhilkumarsingh/desktop_reminder,7.0,4.0,3.0,0.0,0.0,Python,-0.43883615365702444,0,-0.38480358926555547,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,8.0,0.0,3.0,0.0,Healthy
taniarascia/laconia,350.0,63.0,3.0,2.0,2.0,PHP,1.5809357624167684,0,0.07603499063673488,0,-0.1761125502649318,0,-0.0839248128152122,0,-0.17085205402828305,0,205.0,0.5,1.5,1.0,Healthy
aviaryan/CFBuddy,2.0,1.0,3.0,0.0,0.0,Java,-0.4682788929583917,0,-0.4082360594300787,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,3.0,0.0,Unhealthy
xoreaxeaxeax/..cantor.dust..,33.0,0.0,3.0,0.0,0.0,Unknown,-0.28573390928991477,0,-0.4160468828182531,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,30.0,0.0,3.0,0.0,Healthy
YosephKS/moralis-opensea-plugins,26.0,14.0,3.0,0.0,0.0,JavaScript,-0.32695374431182894,0,-0.3066953553838113,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,37.0,0.0,3.0,0.0,Healthy
aviaryan/alfred-google-search,32.0,1.0,3.0,0.0,0.0,Python,-0.29162245715018825,0,-0.4082360594300787,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,30.0,0.0,3.0,0.0,Healthy
aviaryan/Ahk-Best-Practices,30.0,5.0,3.0,0.0,2.0,Unknown,-0.3033995528707351,0,-0.37699276587738106,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.17085205402828305,0,16.0,0.0,1.5,0.0,Healthy
google/actions-on-google-trivia-template-sdk,14.0,8.0,3.0,0.0,2.0,JavaScript,-0.3976163186351103,0,-0.3535602957128578,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.17085205402828305,0,9.5,0.0,1.5,0.0,Healthy
Anuj-Kumar-Sharma/DS-Algo,457.0,382.0,3.0,31.0,8.0,Java,2.2110103834660273,0,2.5676876514643725,0,-0.1761125502649318,0,0.9313853260840159,0,-0.00835871105813519,0,104.5,7.75,0.375,3.875,Healthy
trailofbits/bisc,71.0,15.0,3.0,0.0,5.0,Ruby,-0.06196909059952374,0,-0.2988845319956369,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.08960538254320911,0,16.6,0.0,0.6,0.0,Healthy
taniarascia/new-moon-vscode,85.0,10.0,3.0,1.0,3.0,Unknown,0.020470579444304537,0,-0.337938648936509,0,-0.1761125502649318,0,-0.11893550726001319,0,-0.14376983019992506,0,30.666666666666668,0.25,1.0,0.3333333333333333,Healthy
localstack/localstack-python-client,144.0,30.0,3.0,0.0,16.0,Python,0.367894903200438,0,-0.18172218117302072,0,-0.1761125502649318,0,-0.15394620170481416,0,0.20829907956872862,0,10.6875,0.0,0.1875,0.0,Healthy
trailofbits/algo-ng,65.0,16.0,3.0,1.0,3.0,HCL,-0.09730037776116443,0,-0.2910737086074625,0,-0.1761125502649318,0,-0.11893550726001319,0,-0.14376983019992506,0,26.0,0.25,1.0,0.3333333333333333,Healthy
ljharb/aud,24.0,1.0,3.0,0.0,0.0,JavaScript,-0.3387308400323758,0,-0.4082360594300787,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,22.0,0.0,3.0,0.0,Healthy
felangel/bloc.js,171.0,19.0,3.0,3.0,5.0,TypeScript,0.5268856954278212,0,-0.26764123844293924,0,-0.1761125502649318,0,-0.048914118370411236,0,-0.08960538254320911,0,37.4,0.75,0.6,0.6,Healthy
google/.github,70.0,153.0,3.0,3.0,4.0,Unknown,-0.06785763845979718,0,0.779009095572432,0,-0.1761125502649318,0,-0.048914118370411236,0,-0.1166876063715671,0,55.0,0.75,0.75,0.75,Healthy
mattgallagher/CwlSignal,305.0,33.0,3.0,1.0,9.0,Swift,1.315951108704463,0,-0.15828971100849748,0,-0.1761125502649318,0,-0.11893550726001319,0,0.018723512770222786,0,37.22222222222222,0.25,0.3333333333333333,0.1111111111111111,Healthy
anuraghazra/circleci-test,0.0,0.0,3.0,1.0,2.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.1761125502649318,0,-0.11893550726001319,0,-0.17085205402828305,0,-1.5,0.25,1.5,0.5,Unhealthy
ihcsim/cockroachdb-formula,2.0,2.0,3.0,0.0,0.0,Ruby,-0.4682788929583917,0,-0.4004252360419043,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0,3.0,0.0,Unhealthy
WhiteHouse/choropleth,4.0,9.0,3.0,1.0,5.0,JavaScript,-0.4565017972378448,0,-0.3457494723246834,0,-0.1761125502649318,0,-0.11893550726001319,0,-0.08960538254320911,0,2.0,0.25,0.6,0.2,Unhealthy
shazow/briefmetrics,20.0,1.0,3.0,3.0,3.0,Python,-0.36228503147346963,0,-0.4082360594300787,0,-0.1761125502649318,0,-0.048914118370411236,0,-0.14376983019992506,0,6.0,0.75,1.0,1.0,Unhealthy
byt3bl33d3r/arpspoof,175.0,66.0,3.0,0.0,4.0,Python,0.5504398868689149,0,0.09946746080125812,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.1166876063715671,0,59.5,0.0,0.75,0.0,Healthy
nerdynikhil/bookclub,0.0,0.0,3.0,0.0,0.0,Dart,-0.48005598867893856,0,-0.4160468828182531,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,-3.0,0.0,3.0,0.0,Unhealthy
vicky002/1000_Projects,0.0,298.0,3.0,1.0,4.0,Unknown,-0.48005598867893856,0,1.911578486857722,0,-0.1761125502649318,0,-0.11893550726001319,0,-0.1166876063715671,0,73.75,0.25,0.75,0.25,Healthy
Shreeshrii/tess5train-fonts,72.0,19.0,3.0,0.0,0.0,HTML,-0.05608054273925029,0,-0.26764123844293924,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,88.0,0.0,3.0,0.0,Healthy
Shreeshrii/hindi-hunspell,29.0,16.0,3.0,3.0,2.0,Shell,-0.3092881007310086,0,-0.2910737086074625,0,-0.1761125502649318,0,-0.048914118370411236,0,-0.17085205402828305,0,21.0,0.75,1.5,1.5,Healthy
education/github-starter-course,41.0,25.0,3.0,0.0,5.0,Unknown,-0.2386255264077272,0,-0.2207762981138928,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.08960538254320911,0,12.6,0.0,0.6,0.0,Healthy
nerdynikhil/codestreak,4.0,3.0,3.0,0.0,3.0,JavaScript,-0.4565017972378448,0,-0.39261441265372987,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.14376983019992506,0,1.3333333333333333,0.0,1.0,0.0,Unhealthy
EddieHubCommunity/gh-action-community,24.0,16.0,3.0,0.0,13.0,JavaScript,-0.3387308400323758,0,-0.2910737086074625,0,-0.1761125502649318,0,-0.15394620170481416,0,0.1270524080836547,0,2.8461538461538463,0.0,0.23076923076923078,0.0,Unhealthy
nikhilkumarsingh/cmail,3.0,1.0,3.0,0.0,2.0,Python,-0.4623903450981182,0,-0.4082360594300787,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.17085205402828305,0,0.5,0.0,1.5,0.0,Unhealthy
EddieHubCommunity/EddieBotBreakout,14.0,2.0,3.0,0.0,6.0,TypeScript,-0.3976163186351103,0,-0.4004252360419043,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.06252315871485115,0,2.1666666666666665,0.0,0.5,0.0,Unhealthy
RivaanRanawat/flutter-whatsapp-clone,75.0,45.0,3.0,0.0,0.0,Dart,-0.038414899158429945,0,-0.06455983035040454,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,117.0,0.0,3.0,0.0,Healthy
nikhilkumarsingh/content-downloader,104.0,68.0,3.0,0.0,6.0,Python,0.13235298878950005,0,0.11508910757760694,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.06252315871485115,0,28.166666666666668,0.0,0.5,0.0,Healthy
kdeldycke/kevin-deldycke-blog,34.0,15.0,3.0,11.0,5.0,Python,-0.27984536142964134,0,-0.2988845319956369,0,-0.1761125502649318,0,0.23117143718799654,0,-0.08960538254320911,0,9.2,2.75,0.6,2.2,Healthy
offensive-security/kali-linux-preseed,42.0,26.0,3.0,0.0,0.0,Unknown,-0.23273697854745376,0,-0.2129654747257184,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,65.0,0.0,3.0,0.0,Healthy
offensive-security/cryptsetup-nuke-keys,188.0,63.0,3.0,7.0,0.0,Unknown,0.6269910090524697,0,0.07603499063673488,0,-0.1761125502649318,0,0.09112865940879265,0,-0.22501650168499898,0,248.0,1.75,3.0,7.0,Healthy
Anuj-Kumar-Sharma/Shuffler,275.0,291.0,3.0,6.0,0.0,Java,1.1392946728962596,0,1.856902723140501,0,-0.1761125502649318,0,0.05611796496399168,0,-0.22501650168499898,0,563.0,1.5,3.0,6.0,Healthy
offensive-security/exploitdb-bin-sploits,0.0,545.0,3.0,0.0,0.0,Python,-0.48005598867893856,0,3.840851863736802,1,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,542.0,0.0,3.0,0.0,Healthy
btholt/complete-intro-to-computer-science,214.0,151.0,3.0,19.0,8.0,JavaScript,0.7800932534195794,0,0.7633874487960832,0,-0.1761125502649318,0,0.5112569927464042,0,-0.00835871105813519,0,45.25,4.75,0.375,2.375,Healthy
kdeldycke/kdenlive-tools,6.0,1.0,3.0,0.0,0.0,Python,-0.44472470151729787,0,-0.4082360594300787,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,4.0,0.0,3.0,0.0,Unhealthy
vikhyatsingh123/Naruto-Shippuden,85.0,466.0,3.0,6.0,259.0,HTML,0.020470579444304537,0,3.2237968160710233,1,-0.1761125502649318,0,0.05611796496399168,0,6.789279469859717,1,2.115830115830116,1.5,0.011583011583011582,0.023166023166023165,Unhealthy
Priyansh19077/OnlyPolling,0.0,0.0,3.0,0.0,0.0,Java,-0.48005598867893856,0,-0.4160468828182531,0,-0.1761125502649318,0,-0.15394620170481416,0,-0.22501650168499898,0,-3.0,0.0,3.0,0.0,Unhealthy
zemse/awesome-decentralized-finance,8.0,268.0,2.0,0.0,0.0,Unknown,-0.432947605796751,0,1.6772537852124896,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,274.0,0.0,2.0,0.0,Healthy
carloscuesta/carloscuesta.me,39.0,7.0,2.0,0.0,7.0,JavaScript,-0.2504026221282741,0,-0.3613711191010322,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.035440934886493164,0,6.285714285714286,0.0,0.2857142857142857,0.0,Unhealthy
AYIDouble/IoT-Arduino-Game-Controller-Java,16.0,2.0,2.0,0.0,2.0,Java,-0.3858392229145634,0,-0.4004252360419043,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.17085205402828305,0,8.0,0.0,1.0,0.0,Healthy
sambitraze/cpp,0.0,3.0,2.0,0.0,3.0,C++,-0.48005598867893856,0,-0.39261441265372987,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.14376983019992506,0,0.3333333333333333,0.0,0.6666666666666666,0.0,Unhealthy
Shreeshrii/tessdata_ssd,24.0,4.0,2.0,0.0,0.0,Shell,-0.3387308400323758,0,-0.38480358926555547,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,26.0,0.0,2.0,0.0,Healthy
wsvincent/awesome-django,0.0,940.0,2.0,5.0,65.0,HTML,-0.48005598867893856,0,6.926127102065694,1,-0.2061075386752198,0,0.021107270519190705,0,1.5353280471582693,0,14.430769230769231,1.6666666666666667,0.03076923076923077,0.07692307692307693,Healthy
ritwickdey/ritwickdey.github.io,83.0,21.0,2.0,25.0,0.0,TypeScript,0.00869348372375764,0,-0.25201959166659044,0,-0.2061075386752198,0,0.7213211594152101,0,-0.22501650168499898,0,102.0,8.333333333333334,2.0,25.0,Healthy
zemse/contract-ownership-governance,1.0,3.0,2.0,0.0,0.0,TypeScript,-0.47416744081866513,0,-0.39261441265372987,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,2.0,0.0,2.0,0.0,Unhealthy
artkirienko/n-th_longest,0.0,1.0,2.0,0.0,0.0,C++,-0.48005598867893856,0,-0.4082360594300787,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,2.0,0.0,Unhealthy
Anishde85/sociocom,2.0,5.0,2.0,6.0,6.0,HTML,-0.4682788929583917,0,-0.37699276587738106,0,-0.2061075386752198,0,0.05611796496399168,0,-0.06252315871485115,0,0.8333333333333334,2.0,0.3333333333333333,1.0,Unhealthy
